Н—« ѕж  « дќжѕ  њ ,1
 ж»е ќж«дѕн ¬ќ—  њ,1
«г‘» Не г—Р‘ ‘ѕе  њ,1
нЏдн  дќж«»нѕ  њ,1
нЏдн Не ”ќ  гнЭРн—н  њ ,1
«ндяе ¬ѕг  жн ќ«де ќжѕ‘ »—ё’ѕ жбдР«—н «”   њ,1
Н—« Рж‘  —« »е ѕнж«— Н”»«дѕн њ,1
Ќ«б« е— я”н яе ќдѕнѕ нЏдн г”  я—ѕе  њ,1
гнЭќж«ен егнд «б«д Бнѕ«н‘ ядг  њ,1
РЁ   « Ндѕ г«е ѕнР—  њ,1
нЏдн Не »е дЁЏ‘«д «”   њ,1
”ж—Б—«н“  ‘ѕн  њ,1
»еЭ НеЭ гн“«дЭ  њ,1
‘г« Нн »бѕнѕ ќ«джг  њ ,1
ѕ—”  ¬гѕг  њ,1
ѕнРе «ќг ж  ќг дя—ѕ  њ,1
ќ—»“е —ж «“ яжћ« я‘ —Ё м  њ,1
¬ѕгЭЁ—ж‘м »ќ«Ў— ¬“«ѕм  њ,1
»е Ё—дР гнЭ—жн  њ ,1
яѕ«г нян «“ «нд ѕќ —е«”   њ ,1
Б” ¬д ‘»  «»” «д Не г—Р‘ »жѕ  њЭ ,1
б«џ— »жѕ  њ,1
” ж«д »е  ж Нн“н дРЁ   њ,1
яѕ«г ‘»не «нд Џя” «”   њ ,1
¬н«   г«    г—ѕг    —«    гЌ—г    гнЭѕ«днг    н«    де  њ,1
»—«н Ндѕгнд »«— «”   њ,1
Ќ«б« НЎж— «ндёѕ— —«Ќ   жн Рж‘г гнЭќ“ѕ  њ ,1
г«— е”   њ ,1
Не Нн“ «”  яе ё»—” «д —« ћ–«» гнЭядѕ  њ,1
ѕб     гнЭќж«”     ћ«н    ян   »жѕн    њ,1
"»е—«г    °    Бѕ—     «“    Не    —«ен    д«д    гнЭќж—ѕ    њ",1
»е    Не    ѕбнб    »«    —ЁЏ    ‘—«нЎ    ге«—    ж    Ё‘«—    «“    ё«джд    гЎ»жЏ«     гќ«бЁ    гнЭ‘жѕ    њ,1
¬ндѕес    гедѕ”н    яд —б    ÷ќ«г     гжбяжбн    Ёб“«     ж    «— »«Ў    ¬д    »«    гедѕ”н    Од ня    —«    НРжде    «—“н«»н    гнЭяднѕ    њ,1
¬н«    г‘«»е    Ў—Ќ    ‘г«    ѕ—    «н—«д    ег    я«—    ‘ѕе  њ,1
Џб     д«г‘—жЏЭ»жѕд    «нд    «’б«Ќне    Нн”   њ,1
«’б    гд«ё‘е    »—    ”—    Нн”     њ,1
¬н«    ‘—«нЎ    я‘ж—    »—«н    Ў—Ќ    «нд    ÷—ж—     ген«”    њ,1
¬н«    ¬де«     «    ¬ќ—нд    бЌўе  гнЭ”ж“дѕ    ж    д«»жѕ   гнЭ‘ждѕ    њ,1
Н—«    »«нѕ    е—    —ж“    «Ё—«ѕ    ћѕнѕн    —«    ÷ѕ    жб«н     Ёёне   »ќж«днг    њ,1
"¬н«    дў«—     »—    «д ќ«»«     яе    »е    Џеѕе    ‘ж—«н    дРе»«д    «”     °    дў«—     «” ’ж«»н    «”     н«    де    њ",1
"»еЭ—«” н    ж«‘дР д    «“    Не    Нн“    дР—«д    «”     яе    д”»     »е    ¬д    °     «    «нд    «дѕ«“е    »нЭ «»н    д‘«д  гнЭѕеѕ    њ",1
ѕ—    ¬д    ’ж—     Не   гнЭ‘жѕ    њ,1
«” ЏЁ«Ѕ    Н—«    њ,1
Н—«     ¬ё«н    Бж—дћ« н     «    «нд    Ќѕ    дР—«д    ж    Џ’»«дн     «”     њ,1
Н«Б    ќ»—    ѕ—    —”«б     њ,1
»—    «нд    «”«”    «” ЏЁ«Ѕ    ж    ёе—    »—«н    Не    еѕЁн    «”     њ,1
«Р—  г—»н«д  «нд  »«‘Р«ее«  ћж«д«д  «дРбн”н  —«  ѕ—  Нднд  ”ЎЌ  ќж»н  ѕ—  «ќ н«—   ѕ«‘ дѕ  »«“няд«д  ќ«—ћн  —«  «д ќ«»  гнЭя—ѕдѕ    њ,1
яѕ«г    Бн‘«гѕ    ѕ—    дР«е    Ёб”Ён    днНе    гд ў—    «д”«д    «”     њ ,1
"«“    Бб    ег    яе    »Р–—н    °    »«    ”—Бд«е     Не   гнЭядн    њ",1
Б”    «“    «нд    яѕ«г    ќЎ—    »“—Р    ггяд    «”     »е    г«    —жн    ядѕ    њ,1
¬н«    г«енЭе«н    ѕ—н«нн    Б—дгя —    «“    г«енЭе«н    —жѕќ«деЭ«н    е” дѕ    њ,1
Н—«    ѕ—    »—«»—    ”∆ж«б«     »нЭ‘г«—    ”яж     я—ѕеЭ«дѕ    њ,1
Н—«   дгнЭРжндѕ    »е   Не  ѕбнб   гнЭќж«едѕ    »«»    дж‘ д    Џбне    «’жб    ё«джд    «”«”н    —«    ѕ—    гЎ»жЏ«     »«“    яддѕ    њ ,1
Н—«   гнЭќж«едѕ    »—«н    Ќ÷ж—    ж    дЁж–    ÷ѕ    «дёб«»    ѕ—    гЎ»жЏ«      ”енб«     ё«нб    ‘ждѕ    њ,1
Ќг«н     ’—нЌ    ѕжб     ¬г—ня«    «“    Ў—Ќ    —«    НРжде     жћне    гнЭяддѕ    њ,1
«нд    «’б    Не    джЏ     ябнЁн    —«    »—    Р—ѕд    —∆н”    ёже    ё÷«∆не    Р–«‘ еЭ«”     њ,1
¬н«    ѕ—    «нд    гж—ѕ    »«нѕ    »е    “д«д    ж    н«    ”«н—    Р—жее«н    ”дн    дн“     жће    ѕ«‘     н«    ќн—   њ,1
гнЭ ж«д    »—    «”«”    ¬д    гЎ»жЏ«     —«     ЏЎнб    я—ѕ    н«    ќн—    њ,1
"«Р—   ¬д«д    д ж«ддѕ    Ќ—Ё    ќжѕ    —«    »“ддѕ    °    НРжде    гћб”    гнЭ ж«дѕ    »е    «гж—    «”«”н    я‘ж—    »—”ѕ    њ",1
¬н«    гдўж—  ‘г«    «нд    Ржде    дў«—     »жѕ    њ,1
"«жб«р    °   гдўж— «д    «“    ё«джд    Нн”     њ ",1
яѕ«г  ня  «“  «ћ г«Џ«   «’жбЭР—«н«д    «яджд   »«  Ќгб    ”б«Ќ  ж    н«    гќб    г»«дн   «”б«г  »жѕеЭ«”     яе    ж“«—     я‘ж—    ѕ—    ’ѕж—    гћж“    »е    ¬де«     Џбб    гнЭядѕ    њ,1
ѕнР—    г—«”ге«н    гбн   ж   г–е»н    дн“    дн«“    »е    гћж“   ѕ«—ѕ    њ,1
¬н«    ѕн—    н«    “жѕ    »—Б«нн     ћгЏ«     ж    ¬нндЭе«н    гбн    №    г–е»н    дн“    ггджЏ    дќж«еѕ‘ѕ    њ,1
"¬н«    ѕ—    «нд    Ржде    ё÷«ж     ег—«е    »«    г«дж—    «д ў«гн      °     ѕ»н—    деЁ е    «”   њ ",1
Н—»не«н    «‘»«ЏЭ‘ѕе    Нн” дѕ    њ,1
Не    г—ћЏ    —”гн    ¬д—«     ене    я—ѕе    њ,1
ѕ—    яћ«    гж—ѕ     «∆нѕ    ё—«—    Р—Ё еЭ«”     њ,1
ѕ—    Не    ”ЎжЌн    ж    ѕ—    Не    гён«”н    ¬г«—Рн—н    ‘ѕеЭ«”     њ,1
¬н«   г«    енН    дёЎе    ёж     ж    Ё’б    г‘ —ян   дѕ«—нг  њ,1
"¬н«    ѕ—    ‘—«нЎ    «д”ѕ«ѕ    ”н«”н    °    «б “«г    «’б«ЌЭЎб»«д    »е    —ж‘е«н    г”«бг Э¬гн“    °    я«—н    гЏёжб    «”     њ ",1
"¬н«    «“   Џгбя—ѕ «д    ѕ—    я—ѕ” «д    °    Б‘нг«д   дн” нѕ    њ",1
¬н«    ‘е—ждѕ    ѕ—ће    ня    ж    ѕж   ѕ«—нг    н«    ќ»—    њ ,1
Џ«ё»     Ё—“дѕ«д    »«еж‘    ж    Б—«” Џѕ«ѕ    ¬д«д    Не   гнЭ‘жѕ    њ,1
Ёё—    ж    дѕ«—н    »«    ¬де«    Не    гнЭядѕ    њ,1
Џб«г     ‘е—ждѕ    ѕ—ће    2   »жѕд    Нн”     њ,1
гѕЏн«д   ѕЁ«Џ    «“    Ќёжё    г—ѕг    «“    яѕ«г    Ќёжё    ‘е—ждѕн    ”ќд   гнЭРжндѕ     њ,1
¬н«    ѕ—    ћ—н«д    ё бе«    Ќягн    »—«н    я‘ д    Ё—ѕ    н«    «Ё—«ѕ    ’«ѕ—е    ‘ѕеЭ«”     н«    ќн—    њ,1
¬н«    «нд    ег«д    Рдѕгн    «”     яе    ё—«—   »жѕ    »е    Ў«б»«д    Ё—жќ еЭ‘жѕ    њ,1
“дѕ«д ё’— —« ѕнѕн  њ,1
"«“    ¬дћ«  яе    н«—«д    Ќ÷—     джЌ     Џѕ«ѕ    »”н«—   ягн   »жѕеЭ«дѕ    °       джЌ    »—«” н    НРжде    «нд    я‘ н    —«    ”«ќ еЭ«”     њ",1
¬н«   джЌ    »еЭ де«нн     ж«д” е  яе    я‘ н    д«жРжде    ќжѕ    —«    »е    «»Џ«ѕ    ня    “гнд    Ёж »«б    ж    »е    ж“д     ё—н»н    32000     д   »”«“ѕ    њ,1
" ¬н«  ”«ќ     ня    я‘ н    »«    ѕ”   ќ«бн    »«    «гя«д«     ¬д    “г«д    °    »е    Рдћ«н‘    494    « ж»ж”    ѕжЎ»ёе    г”«Ё—»—н    »«     ’ж—«     г«    ѕ—»«—е    ёѕг«    °    егќж«дн   ѕ«—ѕ    њ",1
»еЭ—«” н    Не     Џѕ«ѕ    ћ«дж—    ж    НРжде    ћгЏЭ¬ж—н    ‘ѕе    ж    ѕ—    я‘ н    ћ«нР“нд   ‘ѕдѕ    њ,1
¬»    ж    џ–«    НРжде     √гнд гнЭ‘ѕ    њ,1
ћ«дж—«д    жЌ‘н    НРжде    »е    ”жн    я‘ н    еѕ«н     ‘ѕдѕ    њ,1
¬н«    г«    дн«“гдѕ    »«“дР—н    ѕ—     «—нќ    «” Ё«ѕе    ж    «” ќ—«ћ    »‘—    «“    Ёб“«     е” нг    њ,1
¬н«    «б “«г    »е    —ж‘е«н    «’б«Ќн    ж    г”«бг Э¬гн“    гЏёжб    »е    дў—  гнЭ—”ѕ    њ,1
¬н«    «нд    ё”г е«    дн“    ѕ—    ¬»    Ё—ж—Ё еЭ«дѕ    н«    ќн—    њ ,1
¬н«    гж«Ёё     н«    гќ«бЁ     ня    н«    Ндѕ    Ќёжёѕ«д    »«    Ќяг    ня    ё«÷н    гнЭ ж«дѕ    г»д«н    Џгб   »«‘ѕ  њ,1
¬н«    »н‘    «“    ¬д    ё«дждн    дн”     н«    е”     њ,1
«нд    ”»ѕ    я«б«е«н    Ё—едРн    ег    е”     њ,1
гж«—ѕ    дё÷    ё«джд    «”«”н    Не  »жѕ    њ,1
¬н«     жће    »е    «’жб    ѕнР—    ё«джд    «”«”н    дўн—    «’жб    «ё ’«ѕн    ег    ѕ—    »—д«геЭе«н   Ќ÷— Џ«бн    «”     њ,1
дў—    Ќ÷— Џ«бн    ѕ—    «нд    ќ’ж’    Нн”     њ,1
"¬ё«н    —∆н”Эћгеж—    °    ‘г«    Ќёжё    г«    —«    НРжде    БнРн—н    я—ѕнѕ    њ",1
ж«ёЏ«р    «— »«Ў    »нд    ёж«    ѕ—    я‘ж—   г«    «б«д    НРжде    «”     њ,1
«жб«р    дў—    ‘г«    —«ћЏЭ»е    яб    г”«∆бн    яе    Џ—÷    я—ѕг   Нн”     њ,1
"¬н«    ‘г«    ег   »е    д «нћн    яе   «“  БнРн—н    ё бе«н    “дћн—еЭ«н  гнЭќж«” нѕ    °    —”нѕнѕ    н«    ќн—    њ",1
Ёя—   гнЭяднѕ    «нд    гЌ«яге   » ж«дѕ    дё«Ў    г»ег    ж    «дРн“е    ё бе«    —«    —ж‘д   ядѕ    њ,1
«нд     н—«дѕ«“н    «“    яћ«    »жѕ  њ,1
¬н«  ‘г«    г’«Ќ»е    гЎ»жЏ« н    ѕ«‘ еЭ«нѕ   њ,1
¬н«    ‘г«    »е    «нд    г”∆бе    «гнѕж«—   е” нѕ    њ,1
¬н«    гѕн—«д    «ё ’«ѕн    г» дн    »—    «нд     ∆ж—н    «д ќ«»    ‘ѕдѕ    н«    ќн—   њ,1
Не  «— »«Ўн    »нд  гЎ»жЏ«     гд ёѕ    ѕжб     яе     жёнЁ   д‘ѕеЭ«дѕ    »«     жёнЁ  »Џ÷н    «“    д‘—н«   еж«ѕ«—    ѕжб     жћжѕ    ѕ«—ѕ    њ,1
Н—«    »«нѕ    д‘—н«     гд ёѕ    е“нде    ¬д    —«    Б—ѕ«ќ     дг«ндѕ    њ,1
г—ћЏ    —”нѕРнЭяддѕе    »е    ¬д    ёже    ё÷«∆не    «”     н«    д‘—н«     гд ёѕ    њ,1
"¬н«    д»«нѕ    ѕжб     ¬ё«н    ќ« гн    »—«н    ”дћ‘    я«—¬гѕн    °    ѕ—    »—«»—    гЌя    ћѕн    ё—«—    Рн—ѕ    њ",1
¬н«    »—ѕ«‘     г«    «“    «д ё«ѕБ–н—Э»жѕд    ќ« гн    ќн«бЭБ—ѕ«“«де    »жѕе     н«    ж«ёЏн    њ,1
Ў—Ќ    ябн    »—«н    гЌёёЭя—ѕд    «нд    ‘Џ«—е«    ѕ—    ѕ”      ене   е”     н«    ќн—    њ,1
гн‘е нШн »е гд »Ре  ж «нд РжРб Не ќ»—е  њ,1
Ё«‘н”  Нне   њ,1
«нд Ё«‘н”  «“ Шћ« »е ЁШ—  —”нѕе   њ,1
Ё«‘н”  Б—дѕе «”   њ,1
Б” «нд ШбдРе« —ж »” нг ж«”е Нн  њ ,1
«“ ”—г ќжд гнЭ¬ѕ  њ ,1
ѕ— Ўн ѕж—«дн Ше Шжедж—ѕн гнЭя—ѕнѕ ¬н« ¬”н» ћѕн ег ѕнѕеЭ«нѕ  њ,1
г—я“ »«дЁ Нн”   њ,1
Н—« «ндёѕ— Шг  Џѕ«ѕ  њ ,1
Н—« «ндёѕ— Бя—н  њ,1
дЌже    «д ќ«»    «жб    ”«б    г«бн    ‘—Џн    НРжде    «”     њ ,1
¬н«    Б—ѕ«ќ     г«бн«     ё«дждн    ж    н«    »ќ‘‘    »е    дн«“гдѕ«д    гнЭ ж«дѕ    »е    ћ«н    ќг”    Ќ”«»    ‘жѕ    њ,1
гЏгжб«р    ѕ—    «нд    ”Ё—е«    ё—«—ѕ«ѕн    ѕ—    «нд    “гнде    »” е   гнЭ‘жѕ    њ,1
ћж«д«д    Нн“н    «“    «нде«    Рн—‘«д   гнЭ¬нѕ    њ,1
‘г«    »е    я«»нде    ег«едР    «Џ ё«ѕ  ѕ«—нѕ    н«    я«»нде    «∆ б«Ён    њ,1
«жб«р     «    Не    «дѕ«“е    «нд    ‘«∆»е    жћжѕ    ѕ«—ѕ    њ,1
ќ—г‘е—    Ё Ќ    ‘ѕ    њ,1
¬н«    «“    Џгбя—ѕ    ѕ” Р«е    ж“«—     ќ«—ће    —«÷н   е” нѕ  њ,1
джЏ     ’гнгЭРн—нЭе«    ѕ—    ж“«—     ќ«—ће    НРжде    «”   њ ,1
»—д«геЭе«н «д    »—«н    «нд    ё÷не   Нн”     њ ,1
"ѕ—  «нд  гн«д   ябнЁ   ‘Џ«—  гег    ё«дждР—«нн    яе  егж«—е    «“  «’бнЭ —нд    ‘Џ«—е«н    «н‘«д    »жѕе     °    Не    гнЭ‘жѕ    њ",1
гќ«бЁнд    ¬“«ѕн    гЎ»жЏ«     Не    Нн“н    »е    ѕ”    гнЭ¬ж—дѕ    њ,1
¬н«    гнЭ ж«ддѕ    «Ёя«—    Џгжгн    —«    ‘яб    ѕедѕ    њ,1
—«ѕнже«н    ќ«—ћн    Не    «еѕ«Ён    ѕ«—дѕ    њ,1
Н—«    ѕ—    енН   яѕ«г    «“    Ёнбге«н     ня    ”н«еЭБж”     ѕнѕе    дгнЭ‘жѕ  њ,1
«нд    дж«—    г÷гЌб    —«    «“    яћ«    ¬ж—ѕеЭ«н    њ,1
»е    Не  гћж“    ѕ—    Б«н    Н‘г    гд    »«ѕгћ«д  гнЭя«—н   њ,1
»е    Не    гћж“н    гнЭќж«ен    г«‘нд    —«    ÷»Ў    ядн    њ,1
Н—«   Бѕ—     ѕ—    ѕ—”    «д‘«Ѕ    »е     ж    ягя    дгнЭядѕ    њ ,1
Н—«   ћ«дг    њ,1
"жё н    гЋб   г«г«д    ‘ѕн    °    Не    я«—  гнЭядн    њ",1
 ж    Н—«    »е    ‘яб    Н —   е” н    њ,1
¬н«    «џ ‘«‘    ге—г«е    ѕ—    ќ—гЭ¬»«ѕ    ябнѕ    “ѕеЭ‘ѕ  њ ,1
гѕн—«д   г«     «    Не    «дѕ«“е    »«    я«—гдѕ«д    ќжѕ    ћб”«     г‘ж— н    ж    «—“н«»н    ѕ«—дѕ  њ,1
Ќёнё     ё÷«н«    Не    »жѕе    њ,1
"Н—«    гжёЏн    яе    ’«Ќ»Эќ«де    »е     ж    «’—«—    я—ѕ    ня    г‘     ¬ћнб    »—ѕ«—н    °    ё»жб    дя—ѕн  њ  ",1
»«    жћжѕ    д««гдн    —«ее«    НРжде    »жѕ  яе    »е    ”б«г     г«дѕн    њ ,1
гР—    «“    ћЏѕе    дн«гѕн    њ,1
Ќ«б«    »е    гЌгѕ    Не    »Ржнг    њ,1
нЏдн    едж“  ¬дћ«”     њ,1
Н—«  РбеЭ«     —«    д»—ѕн     «    гн«д    «д»же    ЏбЁе«н    ѕ‘     »Н—ѕ    њ,1
" ж    Не    ѕ«—н    яе    «Ќгѕ    °    гЌ”д    °    —÷«    °    Џбн    °    «Ќ”«д    ж    ћж«ѕ    ¬д    —«    »ќж«едѕ    њ",1
‘г«    »«    г—Р    »«“н    гнЭяднѕ  њ,1
¬н«    «нд    »«Ё дн     ёѕн—    д«‘д«”    «”     њ,1
г— ÷н      ж    «г‘»    гнЭн«нн    н«    де    њ,1
ѕнРе    Н—«    «‘я   гнЭ—н“нд    њ,1
Нн    я«—    я—ѕн    Б”—    њ,1
Н—«    неЭяг    дгнЭ—н    Џё» —    њ,1
—«” н    ‘г«    »—«н    гЌ—г    Бн—ед    г‘ян    Бж‘нѕнѕ    њ,1
»е   г«    дгнЭн«ѕ    ж«”е    гЌ—г    г‘ян    »Бж‘нг    њ,1
Б”    Н—«    »«е«‘    Ќ«б    ж    «Ќж«б    я—ѕн    њ,1
Н—«    РЁ н    »е  Бѕ—     ”б«г    »—”жд    њ,1
гРе  Џн»н   ѕ«—е    њ,1
"«нд    бЌўе    Ќ”«”    °    «нд    «Ќгё    ”ќ Эћ«д    Не  гнЭ ж«д”    »ядѕ    њ",1
«ндЭ»«—    «‘ »«е    «”яж—”»н    Не    »жѕ    њ,1
"Р—ѕ‘    ег«едР    «“    егѕгн    »жѕ    °    н«    егѕгн    «“    Р—ѕ‘    ег«едР    “«ѕеЭ»жѕ    њ",1
¬н«    г«ен    ег“«ѕн   ѕ«—ѕ    њ,1
яѕжг    ѕж     «    њ,1
«н    —”жб    ќѕ«    Џбг   Нн”     њ,1
”Б”    Не    њ,1
"«Р—    «ндЎж—    «”     °    Б”    Н—«   гд    едж“    »е    г’н» н    ѕН«—   д‘ѕеЭ«г    њ ",1
гР—    г’н» н    »«б« —    «“    »нЭ«Џ д«нн    г—ѕг    жћжѕ    ѕ«—ѕ    њ,1
—ж“д«ге    «Ўб«Џ«     ѕн—ж“    —«   ѕнѕн    њ,1
¬н«    жё     —ж»—Р—ѕ«дѕд    «“    Рд«е    ж    —ж    я—ѕд    »е    ”жн    ќѕ«    д—”нѕе  њ,1
«нд    НРжде    ж“«— н    «”     њ ,1
гнЭќж«н    ж“д    ядг    њ,1
ё«н    »«“Б—”    —«ен    »е    дў—   ‘г«   гнЭ—”ѕ    њ,1
гЁ ян    њ ,1
ябя    яе     ж    я«—  дн”     њ,1
Б”    Џ—ж”    яж    њ,1
ѕЏж« жд   ‘ѕ    њ,1
‘«ѕжг«ѕ    жнн  њ,1
г—ѕ    њ,1
¬“«ѕ   гнЭ‘е    њ,1
ж«ёЏ«р    гнЭќж«ен    »‘джн    њ,1
»«дн     —«жбн”    —«    н«ѕ     е”     њ ,1
”«дѕжнН     —«     г«г   я—ѕн  њ,1
 ж    ќжѕ     Ќ”   дгнЭя—ѕн    яе   ѕ«—н    ёѕ    гнЭя‘н    њ,1
г«ѕ—    яе    дѕ«—н    њ,1
д«бжЎн    яћ«    њ,1
«нд    ѕЁЏе  ¬“«ѕн     Нёѕ—    Ўжб   гнЭя‘е    њ,1
 Џ«—Ё   дгнЭядн    »н«г     ж    њ,1
«“    ќж‘Ќ«бне    де    њ,1
Ќёжё    ег   гнЭѕе    њ,1
”«Џ     я«—‘    Не   ћж—не    њ,1
дгнЭќж«н   »—н    ”—   ќ«я‘    њ,1
—«” н    ќ«дг    ѕя —   яћ«”    њ,1
‘г«    гРе    Бжб   дѕ«—нд  њ,1
«н‘жд    янд    њ,1
Б”—       ж    Нёѕ—    Бн‘де«ѕ   ѕ«ѕн    њ,1
«Ўб«Џ   ѕ«—нд    «б«д    яћ«”   њ,1
нЏдн    ¬ѕг    я‘ е  њ ,1
‘Џ—    ег  гнЭРн  њ,1
‘Џ—‘  г«б  ќжѕ е  њ,1
«“    «ндћ«    —«÷н   е” н    њ,1
¬н«    »е    гб«ё«     я”н  ¬гѕеЭ«нѕ    њ,1
жбн    гд    Нн    њ,1
Н—«    ѕжб     њ,1
Б—” «—е«    ќж»    е” дѕ    њ,1
гРе    «ндћ«    ”н—яе   «жгѕнд     г«‘«   њ,1
¬н«    Ёя—    дгнЭяднѕ    яе    ѕ—    «нд    гж—ѕ    Ќё    »«    Ёждѕ«    »«‘ѕ  њ,1
¬н«   «ж    дн“    г«ддѕ   Бѕ—‘    ќжѕя‘н    я—ѕ    њ,1
«Ќгѕ    ”бЌ‘ж—    »—«ѕ—   ‘г«”   њ,1
гнЭќж«г    не    ёжбн    »е   гд   »ѕн  . ,2
ќж«е‘ гнЭШдг    »«е«‘    ге—»жд    »«‘ . ,2
ќѕ«ждѕ«    «нд    ё—»«дн    —«   »Б–н—  .,2
г ‘я— гнЭ‘г «Ре »е ѕж” « жд ег ќ»— »ѕнѕ   . ,2
Б—ж—ѕР«—«    »е    г«    ягя    яд  ,2
д’—      —«    »е    г«    »—”«д,2
»е    г«     жЁнё   »ѕе ,2
ќѕ«н« ШгШг Шд  .,2
ќж«е‘ гнЭШдг »е ” «—еЭ  ег  ШгШ  Шднѕ . ,2
ггШде ќж«е‘ ядг ¬» »ѕн  њ,2
«Р— »—« жд гёѕж—е Ё—ѕ« »н«нд .,2
гн‘е Ё—ѕ« »—нг  њ,2
«Р— »—«н «д гёѕж— «”  геб ‘ —«  гѕнѕ Шднѕ  .,2
гн‘е не бЎЁн ѕ— Ќё гд »ядн њ,2
ќж«е‘  гнЭШдг  »Ё—г«ннѕ »д‘нднѕ .,2
»»нд  не  ќж«е‘н  «“   ѕ«—г,2
»—«н  ”б«г н   г«ѕ—г  ѕЏ«  Шднѕ  .,2
»Ё—г«ннѕ  џ–«  гнб  Шднѕ,2
ќѕ«н«   »е  гд  ёб»н  ге—»«д  ЏЎ«  Шд,2
бЎЁ«р  гню ждн     «  Ё—ѕ«  1000  жг«д  »е  гд  ё—÷  »ѕн   њ,2
не  Ё—’   ѕнРе  »ѕе   «  ћ»—«д  Шдг  .,2
Рд«е   гдж  д«ѕнѕе  »Рн— ,2
ШгШг  Шднѕ ,2
ќѕ«н«   ќжѕ   »е  Ё—н«ѕг  »—”  .,2
г«  —«  «“  бЎЁ  ќжѕ  ѕ—нџ  дШд  .,2
г—«  «“  Џ‘ё  ќжѕ  ”н—«»  Шд   .,2
ќѕ«ждѕ«  г—ѕР«д  —«  »н«г—“,2
‘г«  —«  »е  ќѕ«  »е  «ж  ШгШ  Шднѕ  .,2
«“   г«гн   Џ“н“«д  ќж«е‘гдѕг   ”Шж   —«  —Џ«н   »Ё—г«ннѕ  .,2
ќж«е‘  гнЭШдг »«“ ег  ‘—нЁ »н«ж—нѕ «ндћ«  .,2
ќж«е‘  гнЭШдг  Џ»«—   “н—  —«  Ше  »е  ’ЁЌе  «ндћ«д»  «—”«б  ‘ѕеЭ«”    —ћге  дг«ннѕ  .   ,2
гдж   ж  «нд  ѕдн«   де«  дР–«— .,2
бЎЁ« р  »е   — н»н  Ше  ’б«Ќ  гнЭѕ«днѕ   ¬д  —«   «ѕџ«г   Шднѕ  .,2
бЎЁ«р  »——”н  Шднѕ  .,2
ќж«е‘гдѕг   дР«ен   »е  гё«беЭе«    »ндѕ«“нѕ,2
ќж«е‘  гнЭШдг ѕдѕ«дЭе«н  —« г”ж«Ш »“д,2
«“ гћ«еѕ« ѕнРе ќж«е‘ гнЭШдг Ќ—Ё д“д  .,2
»Ё—г«ннд «жд  ѕЁ — —ж»—ж,2
ќж«е‘  гнЭШдг  »е  «Џ’«»   г”бЎ  »«‘ .,2
"«Ре ћж«»н ѕ«—нѕ  °  »Ё—г«ннѕ !",2
ќж«е‘ гнЭШдг »е ¬ё«  женд дШднд  .,2
ггджд жд гн ‘г  «Ре  «нд  Ш«—ж  »—«г  »Шдн,2
 ж   —«  »е  ќѕ«  Бдћ—еЭе«  —«    »«“  яднд !,2
ж«н  ќѕ«н  гд  ягяг   яд,2
ќѕ«н«    дР–«—    »е    «ндћ«е«    я‘нѕе   ‘жѕ,2
ќж«е‘   гнЭШдг  дќж—нѕ ,2
ќж«е‘ гнЭШдг ”нР«— ж ќ«гж‘ яд .,2
«Ре  егнд    «б«д    «“   ќ«деЭ «д  »н—жд  »н«ннѕ   г ‘я—нг    .,2
ќѕ«н«    «ж    —«    »«    гд    ќж‘»ќ     яд  .,2
ќѕ«н« г«    —«    ќж‘»ќ     ж    ”Џ«ѕ гдѕ    Р—ѕ«д   .,2
«н   ќѕ«    «нд    Р—гн   —«    «“    г«   дРн—   .,2
"»«—«бе«    °    Бн‘    «“    ж’«б   г—«    ё—нд    гЌ»     Р—ѕ«д ",2
«н    ќѕ«    егн‘е    Бѕ—    ж    г«ѕ—    еге    —«   »—«н‘«д    ”«бг    ж   янеЭР«е   ё—«—  »ѕе  ,2
д—Р”     ж   ягяг    яд  . ,2
«н    ќѕ«    ЁёЎ    «“     ж    «б г«”    гнЭядг    яе    ѕ”     г—«    »Рн—н  ,2
"”«џ—    ягяг    яд    °",2
 ж    —«    »е    ќѕ«    ягяг    яд  .,2
" ж    —«    »е    ќѕ«    дР–«—    яе   г—«    »е    “дѕ«д  »н«дѕ«“дѕ    ° ",2
"ќж«е‘   гнЭядг    »«    гд    ’Ќ»     дяднѕ    °",2
  де« ќж«е‘н Ше «“ г”∆жбнд ”«н  ж“нд «д ќ«» ѕ«—г ¬д «”  Ше Нд«дНе  — н»н гнЭѕ«ѕдѕ  « «ндћ«д» ж ћд«» д»жн гнЭ ж«д” нг «“ гЌб «ё«г  ж гн“«д  Ќ’нб«  ж ”д Ш«гд ЭР–«—«д  гЌ —г дн“ гЎбЏ гнЭ‘ѕнг «нд «г— ШгШ ‘«н«дн »гдўж— БОже‘Эе«н  ¬г«—н —« ѕ— «ќ н«— гнЭР–«‘    .,2
»НеЭе«   ж —ж ќѕ« »—«н  еге  гќ’ж’« р  »—«н  еѕ«н   ћжжд«гжд  ѕЏ«  Шднѕ  .,2
ќѕ«н« ! ШгШг  Шд   «  »–— яндеЭе«  —«  «“  ѕб  ќжѕ  ѕж—»—н“г .,2
бЎЁ« р «нд г—ѕ —« Б” »Рн—нѕ .,2
